"subject" "activity" "domain" "acceleration" "source" "firstDerivation" "secondDerivation" "calculation" "direction" "meanValue" "unit"
"12" "walking" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.55928367746625 "g"
"12" "walking" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.65053328158 "g"
"12" "walking" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.578920210879375 "g"
"12" "walking" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.523287078731563 "g"
"12" "walking" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.7266403145 "g"
"12" "walking" "frequency" "body" "accelerometer" NA NA "std" "x" -0.586922577889687 "g"
"12" "walking" "frequency" "body" "accelerometer" NA NA "std" "y" -0.553076639139062 "g"
"12" "walking" "frequency" "body" "accelerometer" NA NA "std" "z" -0.709983235125 "g"
"12" "walking" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.78990285099375 "rad/seg"
"12" "walking" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.7973614576875 "rad/seg"
"12" "walking" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.717311676745625 "rad/seg"
"12" "walking" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.719438065809375 "rad/seg"
"12" "walking" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.661246826087188 "rad/seg"
"12" "walking" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.74479814778125 "rad/seg"
"12" "walking" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.657369914584375 "rad/seg"
"12" "walking" "frequency" "body" "gyroscope" NA NA "std" "x" -0.750393858303125 "rad/seg"
"12" "walking" "frequency" "body" "gyroscope" NA NA "std" "y" -0.7334567315 "rad/seg"
"12" "walking" "frequency" "body" "gyroscope" NA NA "std" "z" -0.70823315425 "rad/seg"
"12" "walking" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.6300504918575 "g"
"12" "walking" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.566365683597188 "g"
"12" "walking" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.070430311315625 "g"
"12" "walking" "time" "body" "accelerometer" "jerk" NA "mean" "y" 0.0053115377979375 "g"
"12" "walking" "time" "body" "accelerometer" "jerk" NA "mean" "z" 0.0003081123684 "g"
"12" "walking" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.582418267596875 "g"
"12" "walking" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.571359817082031 "g"
"12" "walking" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.79262193625 "g"
"12" "walking" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.559586545675313 "g"
"12" "walking" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.5743864944925 "g"
"12" "walking" "time" "body" "accelerometer" NA NA "mean" "x" 0.27360872421875 "g"
"12" "walking" "time" "body" "accelerometer" NA NA "mean" "y" -0.018337204411489 "g"
"12" "walking" "time" "body" "accelerometer" NA NA "mean" "z" -0.106649116775 "g"
"12" "walking" "time" "body" "accelerometer" NA NA "std" "x" -0.583962207065 "g"
"12" "walking" "time" "body" "accelerometer" NA NA "std" "y" -0.522040023435 "g"
"12" "walking" "time" "body" "accelerometer" NA NA "std" "z" -0.699293531365625 "g"
"12" "walking" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.77729447821875 "rad/seg"
"12" "walking" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.7863865328125 "rad/seg"
"12" "walking" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.0731134377315625 "rad/seg"
"12" "walking" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.043678823491875 "rad/seg"
"12" "walking" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.0574585039485312 "rad/seg"
"12" "walking" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.709726149496875 "rad/seg"
"12" "walking" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.8112325993125 "rad/seg"
"12" "walking" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.749351860259375 "rad/seg"
"12" "walking" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.63166805889875 "rad/seg"
"12" "walking" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.68485805678325 "rad/seg"
"12" "walking" "time" "body" "gyroscope" NA NA "mean" "x" -0.0628663472537188 "rad/seg"
"12" "walking" "time" "body" "gyroscope" NA NA "mean" "y" -0.0592027333975 "rad/seg"
"12" "walking" "time" "body" "gyroscope" NA NA "mean" "z" 0.0960742146838125 "rad/seg"
"12" "walking" "time" "body" "gyroscope" NA NA "std" "x" -0.727881704983125 "rad/seg"
"12" "walking" "time" "body" "gyroscope" NA NA "std" "y" -0.73506282621875 "rad/seg"
"12" "walking" "time" "body" "gyroscope" NA NA "std" "z" -0.671057678528125 "rad/seg"
"12" "walking" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.559586545675313 "g"
"12" "walking" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.5743864944925 "g"
"12" "walking" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.69922245131875 "g"
"12" "walking" "time" "gravity" "accelerometer" NA NA "mean" "y" 0.029976775735 "g"
"12" "walking" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.0330295544910625 "g"
"12" "walking" "time" "gravity" "accelerometer" NA NA "std" "x" -0.96738343446875 "g"
"12" "walking" "time" "gravity" "accelerometer" NA NA "std" "y" -0.9605729084375 "g"
"12" "walking" "time" "gravity" "accelerometer" NA NA "std" "z" -0.9468085636875 "g"
"13" "walking" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.668685326051741 "g"
"13" "walking" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.682496575521194 "g"
"13" "walking" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.722932607556716 "g"
"13" "walking" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.693516914701493 "g"
"13" "walking" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.711999947524378 "g"
"13" "walking" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.712892402850746 "g"
"13" "walking" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.66893984600403 "g"
"13" "walking" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.737149575771144 "g"
"13" "walking" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.647360093049254 "g"
"13" "walking" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.706758161343284 "g"
"13" "walking" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.69574524778607 "g"
"13" "walking" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.60075739602408 "g"
"13" "walking" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.62073053910597 "g"
"13" "walking" "frequency" "body" "accelerometer" NA NA "std" "x" -0.681675390293532 "g"
"13" "walking" "frequency" "body" "accelerometer" NA NA "std" "y" -0.58368124280796 "g"
"13" "walking" "frequency" "body" "accelerometer" NA NA "std" "z" -0.572491137735075 "g"
"13" "walking" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.692302573566667 "rad/seg"
"13" "walking" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.723677100534826 "rad/seg"
"13" "walking" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.667463924885572 "rad/seg"
"13" "walking" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.728456241741294 "rad/seg"
"13" "walking" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.736828557064677 "rad/seg"
"13" "walking" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.625975048920896 "rad/seg"
"13" "walking" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.688682979646766 "rad/seg"
"13" "walking" "frequency" "body" "gyroscope" NA NA "std" "x" -0.787260144975124 "rad/seg"
"13" "walking" "frequency" "body" "gyroscope" NA NA "std" "y" -0.656132589965672 "rad/seg"
"13" "walking" "frequency" "body" "gyroscope" NA NA "std" "z" -0.711815998059702 "rad/seg"
"13" "walking" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.685342743343284 "g"
"13" "walking" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.673907540048756 "g"
"13" "walking" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.0814934388044776 "g"
"13" "walking" "time" "body" "accelerometer" "jerk" NA "mean" "y" 0.00147366212280099 "g"
"13" "walking" "time" "body" "accelerometer" "jerk" NA "mean" "z" -0.0192572187473682 "g"
"13" "walking" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.70494031299005 "g"
"13" "walking" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.671071052075522 "g"
"13" "walking" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.725278078975124 "g"
"13" "walking" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.604692369727861 "g"
"13" "walking" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.649879523726368 "g"
"13" "walking" "time" "body" "accelerometer" NA NA "mean" "x" 0.27456972840796 "g"
"13" "walking" "time" "body" "accelerometer" NA NA "mean" "y" -0.0183337873806468 "g"
"13" "walking" "time" "body" "accelerometer" NA NA "mean" "z" -0.108167276572637 "g"
"13" "walking" "time" "body" "accelerometer" NA NA "std" "x" -0.685015769826368 "g"
"13" "walking" "time" "body" "accelerometer" NA NA "std" "y" -0.570516379262438 "g"
"13" "walking" "time" "body" "accelerometer" NA NA "std" "z" -0.566126913374129 "g"
"13" "walking" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.726531313462687 "rad/seg"
"13" "walking" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.696233146947761 "rad/seg"
"13" "walking" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.0894616084467662 "rad/seg"
"13" "walking" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.0438266734373134 "rad/seg"
"13" "walking" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.0584367238691542 "rad/seg"
"13" "walking" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.789537639900498 "rad/seg"
"13" "walking" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.677463150542289 "rad/seg"
"13" "walking" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.799175403681592 "rad/seg"
"13" "walking" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.622856960360199 "rad/seg"
"13" "walking" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.666735106552239 "rad/seg"
"13" "walking" "time" "body" "gyroscope" NA NA "mean" "x" -0.0505002185575124 "rad/seg"
"13" "walking" "time" "body" "gyroscope" NA NA "mean" "y" -0.0695801036455721 "rad/seg"
"13" "walking" "time" "body" "gyroscope" NA NA "mean" "z" 0.11224704484791 "rad/seg"
"13" "walking" "time" "body" "gyroscope" NA NA "std" "x" -0.773903734527363 "rad/seg"
"13" "walking" "time" "body" "gyroscope" NA NA "std" "y" -0.641849236631841 "rad/seg"
"13" "walking" "time" "body" "gyroscope" NA NA "std" "z" -0.683503760268657 "rad/seg"
"13" "walking" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.604692369727861 "g"
"13" "walking" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.649879523726368 "g"
"13" "walking" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.740673476960199 "g"
"13" "walking" "time" "gravity" "accelerometer" NA NA "mean" "y" -0.106657735422886 "g"
"13" "walking" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.0149105014577114 "g"
"13" "walking" "time" "gravity" "accelerometer" NA NA "std" "x" -0.966599756965174 "g"
"13" "walking" "time" "gravity" "accelerometer" NA NA "std" "y" -0.954139544527363 "g"
"13" "walking" "time" "gravity" "accelerometer" NA NA "std" "z" -0.931027952238806 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.509363582493651 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.512713238301984 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.55982076827381 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.459487621861905 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.708968145839683 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.54864970950169 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.391742519379365 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.757065338968254 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.498310419119048 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.599280780396825 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.548005258984921 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.322313774246032 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.644102525753968 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" NA NA "std" "x" -0.523175495801587 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" NA NA "std" "y" -0.269406255292857 "g"
"13" "walking_upstairs" "frequency" "body" "accelerometer" NA NA "std" "z" -0.641383698960317 "g"
"13" "walking_upstairs" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.743563179047619 "rad/seg"
"13" "walking_upstairs" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.748348646428571 "rad/seg"
"13" "walking_upstairs" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.627916082047619 "rad/seg"
"13" "walking_upstairs" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.633623437833333 "rad/seg"
"13" "walking_upstairs" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.533916919283333 "rad/seg"
"13" "walking_upstairs" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.680936401746032 "rad/seg"
"13" "walking_upstairs" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.511657239412698 "rad/seg"
"13" "walking_upstairs" "frequency" "body" "gyroscope" NA NA "std" "x" -0.650745026031746 "rad/seg"
"13" "walking_upstairs" "frequency" "body" "gyroscope" NA NA "std" "y" -0.641835342539683 "rad/seg"
"13" "walking_upstairs" "frequency" "body" "gyroscope" NA NA "std" "z" -0.644232062301587 "rad/seg"
"13" "walking_upstairs" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.529950774433333 "g"
"13" "walking_upstairs" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.508697278718016 "g"
"13" "walking_upstairs" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.0761624684928175 "g"
"13" "walking_upstairs" "time" "body" "accelerometer" "jerk" NA "mean" "y" 0.00771769445 "g"
"13" "walking_upstairs" "time" "body" "accelerometer" "jerk" NA "mean" "z" -0.00132768837190476 "g"
"13" "walking_upstairs" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.533522811499206 "g"
"13" "walking_upstairs" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.407990456836508 "g"
"13" "walking_upstairs" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.733517667539683 "g"
"13" "walking_upstairs" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.436467135438889 "g"
"13" "walking_upstairs" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.513244022742063 "g"
"13" "walking_upstairs" "time" "body" "accelerometer" NA NA "mean" "x" 0.278011397674603 "g"
"13" "walking_upstairs" "time" "body" "accelerometer" NA NA "mean" "y" -0.0165604410159524 "g"
"13" "walking_upstairs" "time" "body" "accelerometer" NA NA "mean" "z" -0.110679490349206 "g"
"13" "walking_upstairs" "time" "body" "accelerometer" NA NA "std" "x" -0.52885689484127 "g"
"13" "walking_upstairs" "time" "body" "accelerometer" NA NA "std" "y" -0.254675172748413 "g"
"13" "walking_upstairs" "time" "body" "accelerometer" NA NA "std" "z" -0.620895906571429 "g"
"13" "walking_upstairs" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.690752641031746 "rad/seg"
"13" "walking_upstairs" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.737297702619048 "rad/seg"
"13" "walking_upstairs" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.0859752421404762 "rad/seg"
"13" "walking_upstairs" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.0444936160904762 "rad/seg"
"13" "walking_upstairs" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.0580089014698413 "rad/seg"
"13" "walking_upstairs" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.598100784936508 "rad/seg"
"13" "walking_upstairs" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.785231557698413 "rad/seg"
"13" "walking_upstairs" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.574793777611111 "rad/seg"
"13" "walking_upstairs" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.514787204833333 "rad/seg"
"13" "walking_upstairs" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.587917292174603 "rad/seg"
"13" "walking_upstairs" "time" "body" "gyroscope" NA NA "mean" "x" -0.065414645322127 "rad/seg"
"13" "walking_upstairs" "time" "body" "gyroscope" NA NA "mean" "y" -0.0490291271295238 "rad/seg"
"13" "walking_upstairs" "time" "body" "gyroscope" NA NA "mean" "z" 0.077520202405 "rad/seg"
"13" "walking_upstairs" "time" "body" "gyroscope" NA NA "std" "x" -0.621319630738095 "rad/seg"
"13" "walking_upstairs" "time" "body" "gyroscope" NA NA "std" "y" -0.651917139603175 "rad/seg"
"13" "walking_upstairs" "time" "body" "gyroscope" NA NA "std" "z" -0.579262193587302 "rad/seg"
"13" "walking_upstairs" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.436467135438889 "g"
"13" "walking_upstairs" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.513244022742063 "g"
"13" "walking_upstairs" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.661059461587302 "g"
"13" "walking_upstairs" "time" "gravity" "accelerometer" NA NA "mean" "y" 0.060921785015873 "g"
"13" "walking_upstairs" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.0911859822215079 "g"
"13" "walking_upstairs" "time" "gravity" "accelerometer" NA NA "std" "x" -0.968334171428571 "g"
"13" "walking_upstairs" "time" "gravity" "accelerometer" NA NA "std" "y" -0.952585444126984 "g"
"13" "walking_upstairs" "time" "gravity" "accelerometer" NA NA "std" "z" -0.951011098809524 "g"
"14" "sitting" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.596896308848452 "g"
"14" "sitting" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.619215144539319 "g"
"14" "sitting" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.654385009392879 "g"
"14" "sitting" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.598699531399381 "g"
"14" "sitting" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.618712162187307 "g"
"14" "sitting" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.661460356953251 "g"
"14" "sitting" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.60215894382322 "g"
"14" "sitting" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.694424996467802 "g"
"14" "sitting" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.490874179820433 "g"
"14" "sitting" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.548269930770588 "g"
"14" "sitting" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.619513271851703 "g"
